Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature (F),Humidity
60,9/11/2023,18.8,67,674,6.3,40,65.84,0.67
60,9/12/2023,23.6,55,459,6.7,41,74.48,0.55
60,9/13/2023,25,79,693,6.2,42,77,0.79
60,9/14/2023,20.8,67,595,6,43,69.44,0.67
60,9/15/2023,22,74,753,6.7,44,71.6,0.74
60,9/16/2023,23.5,73,507,6.2,45,74.3,0.73
61,8/3/2023,23.1,59,702,6.5,1,73.58,0.59
61,8/4/2023,18.3,52,486,6.3,2,64.94,0.52
61,8/5/2023,18.7,56,556,6.2,3,65.66,0.56
61,8/6/2023,18.2,69,530,6.5,4,64.76,0.69
61,8/7/2023,20.8,54,527,6.5,5,69.44,0.54
61,8/8/2023,19.2,68,701,6.4,6,66.56,0.68
61,8/9/2023,22.5,61,556,6.4,7,72.5,0.61
61,8/10/2023,18.7,78,786,6.3,8,65.66,0.78
61,8/11/2023,22.3,78,452,6.4,9,72.14,0.78
61,8/12/2023,22.6,58,644,6.4,10,72.68,0.58
61,8/13/2023,18.8,67,423,6.8,11,65.84,0.67
61,8/14/2023,19.5,64,657,6.1,12,67.1,0.64
61,8/15/2023,22.2,69,705,6.7,13,71.96,0.69
61,8/16/2023,24.3,61,670,6.1,14,75.74,0.61
61,8/17/2023,18.4,80,494,6.5,15,65.12,0.8
61,8/18/2023,23.4,77,620,6.8,16,74.12,0.77
61,8/19/2023,22.7,70,485,6,17,72.86,0.7
61,8/20/2023,24.4,51,679,6.6,18,75.92,0.51
61,8/21/2023,23,71,537,6.2,19,73.4,0.71
61,8/22/2023,20.9,59,724,6.4,20,69.62,0.59
61,8/23/2023,23,66,541,6.3,21,73.4,0.66
61,8/24/2023,18.9,55,728,6.3,22,66.02,0.55
61,8/25/2023,22,57,702,6.7,23,71.6,0.57
61,8/26/2023,23.4,54,522,6.6,24,74.12,0.54
61,8/27/2023,18.4,58,557,6.4,25,65.12,0.58
61,8/28/2023,19.8,51,653,6.6,26,67.64,0.51
61,8/29/2023,18.8,65,770,6.6,27,65.84,0.65
61,8/30/2023,23.1,77,450,6.4,28,73.58,0.77
61,8/31/2023,22.4,80,773,6.6,29,72.32,0.8
61,9/1/2023,24.7,52,737,6.7,30,76.46,0.52
61,9/2/2023,24.8,53,701,6.1,31,76.64,0.53
61,9/3/2023,21,53,511,6.6,32,69.8,0.53
61,9/4/2023,19.3,60,496,6.4,33,66.74,0.6
61,9/5/2023,21.2,70,658,6.1,34,70.16,0.7
61,9/6/2023,21.3,75,525,6.7,35,70.34,0.75
61,9/7/2023,19,65,502,6.2,36,66.2,0.65
61,9/8/2023,18.4,73,645,6.2,37,65.12,0.73
61,9/9/2023,18.2,66,486,6.7,38,64.76,0.66
61,9/10/2023,19.7,68,437,6.5,39,67.46,0.68
61,9/11/2023,18.7,62,677,6.1,40,65.66,0.62
61,9/12/2023,20.9,65,661,6,41,69.62,0.65
61,9/13/2023,21.9,64,719,6.1,42,71.42,0.64
61,9/14/2023,18.1,58,795,6.2,43,64.58,0.58
61,9/15/2023,24,52,605,6.7,44,75.2,0.52
61,9/16/2023,23.6,73,638,6,45,74.48,0.73
62,8/3/2023,19.3,61,483,6.7,1,66.74,0.61
62,8/4/2023,23.2,75,653,6.2,2,73.76,0.75
62,8/5/2023,20.5,78,555,6,3,68.9,0.78
62,8/6/2023,18.5,67,666,6.8,4,65.3,0.67
62,8/7/2023,24.1,53,590,6.1,5,75.38,0.53
62,8/8/2023,21.6,67,712,6.4,6,70.88,0.67
62,8/9/2023,19,72,751,6.2,7,66.2,0.72
62,8/10/2023,23.9,76,734,6.2,8,75.02,0.76
62,8/11/2023,20.4,62,503,6.2,9,68.72,0.62
62,8/12/2023,22,54,431,6.1,10,71.6,0.54
62,8/13/2023,18.3,61,739,6.7,11,64.94,0.61
62,8/14/2023,21.3,55,512,6.7,12,70.34,0.55
62,8/15/2023,24.9,56,548,6.5,13,76.82,0.56
62,8/16/2023,20.3,52,797,6.6,14,68.54,0.52
62,8/17/2023,24,51,570,6.3,15,75.2,0.51
62,8/18/2023,20.8,56,436,6.7,16,69.44,0.56
62,8/19/2023,18.3,72,494,6.4,17,64.94,0.72
62,8/20/2023,21.8,55,470,6,18,71.24,0.55
62,8/21/2023,23.9,55,525,6.8,19,75.02,0.55
62,8/22/2023,23.2,73,783,6.2,20,73.76,0.73
62,8/23/2023,20.3,60,431,6.3,21,68.54,0.6
62,8/24/2023,22.5,56,737,6.5,22,72.5,0.56
62,8/25/2023,24,59,526,6.6,23,75.2,0.59
62,8/26/2023,23.3,62,771,6.5,24,73.94,0.62
62,8/27/2023,19.2,69,562,6.5,25,66.56,0.69
62,8/28/2023,24.7,79,718,6.1,26,76.46,0.79
62,8/29/2023,18.1,53,692,6.8,27,64.58,0.53
62,8/30/2023,21.3,73,434,6,28,70.34,0.73
62,8/31/2023,18.9,68,585,6.1,29,66.02,0.68
62,9/1/2023,18.5,53,427,6.3,30,65.3,0.53
62,9/2/2023,24.1,72,497,6.5,31,75.38,0.72
62,9/3/2023,25,75,783,6.5,32,77,0.75
62,9/4/2023,24.3,51,454,6.1,33,75.74,0.51
62,9/5/2023,22.3,78,406,6.4,34,72.14,0.78
62,9/6/2023,20.9,74,523,6.8,35,69.62,0.74
62,9/7/2023,20.4,72,564,6.1,36,68.72,0.72
62,9/8/2023,19.1,72,462,6.5,37,66.38,0.72
62,9/9/2023,22.7,72,656,6.1,38,72.86,0.72
62,9/10/2023,18.2,54,507,6.4,39,64.76,0.54
62,9/11/2023,23,54,410,6.7,40,73.4,0.54
62,9/12/2023,20.8,51,576,6.4,41,69.44,0.51
62,9/13/2023,20.4,66,690,6.7,42,68.72,0.66
62,9/14/2023,19.9,67,754,6.8,43,67.82,0.67
62,9/15/2023,21.4,70,754,6.1,44,70.52,0.7
62,9/16/2023,20.7,74,581,6.1,45,69.26,0.74
63,8/3/2023,21.9,50,728,6.2,1,71.42,0.5
63,8/4/2023,23.3,77,713,6.5,2,73.94,0.77
63,8/5/2023,18.2,66,684,6.1,3,64.76,0.66
63,8/6/2023,23,50,577,6.1,4,73.4,0.5
63,8/7/2023,18.6,63,784,6.1,5,65.48,0.63
63,8/8/2023,21.8,62,497,6.7,6,71.24,0.62
63,8/9/2023,18.4,68,638,6.1,7,65.12,0.68
63,8/10/2023,20.8,70,782,6.7,8,69.44,0.7
63,8/11/2023,23.2,52,479,6.1,9,73.76,0.52
63,8/12/2023,19.5,78,732,6.2,10,67.1,0.78
63,8/13/2023,20.9,53,463,6.4,11,69.62,0.53
63,8/14/2023,23.5,67,518,6.6,12,74.3,0.67
63,8/15/2023,21.6,74,798,6.2,13,70.88,0.74
63,8/16/2023,19.9,62,410,6.7,14,67.82,0.62
63,8/17/2023,18.3,65,458,6.3,15,64.94,0.65
63,8/18/2023,23.5,76,478,6.1,16,74.3,0.76
63,8/19/2023,19.9,74,431,6,17,67.82,0.74
63,8/20/2023,19.2,80,721,6.5,18,66.56,0.8
63,8/21/2023,24,80,526,6.6,19,75.2,0.8
63,8/22/2023,23.3,67,527,6.4,20,73.94,0.67
63,8/23/2023,19.9,80,784,6.2,21,67.82,0.8
63,8/24/2023,18.8,65,750,6.4,22,65.84,0.65
63,8/25/2023,24.3,55,603,6.1,23,75.74,0.55
63,8/26/2023,20.8,74,743,6.7,24,69.44,0.74
63,8/27/2023,18.1,65,680,6.4,25,64.58,0.65
63,8/28/2023,19.2,76,521,6.1,26,66.56,0.76
63,8/29/2023,19.2,53,767,6.6,27,66.56,0.53
63,8/30/2023,19.2,65,739,6.2,28,66.56,0.65
63,8/31/2023,22.2,57,729,6.6,29,71.96,0.57
63,9/1/2023,21.8,71,444,6.8,30,71.24,0.71
63,9/2/2023,24.6,78,457,6.8,31,76.28,0.78
63,9/3/2023,22.2,75,455,6.3,32,71.96,0.75
63,9/4/2023,22,68,608,6.1,33,71.6,0.68
63,9/5/2023,22.1,51,578,6.5,34,71.78,0.51
63,9/6/2023,22,71,780,6.5,35,71.6,0.71
63,9/7/2023,20.6,77,537,6.4,36,69.08,0.77
63,9/8/2023,22.4,69,708,6,37,72.32,0.69
63,9/9/2023,18.8,57,482,6,38,65.84,0.57
63,9/10/2023,21.6,77,677,6.8,39,70.88,0.77
63,9/11/2023,18.9,56,657,6.7,40,66.02,0.56
63,9/12/2023,18.8,66,459,6.4,41,65.84,0.66
63,9/13/2023,21.2,79,496,6.4,42,70.16,0.79
63,9/14/2023,22.1,65,723,6.5,43,71.78,0.65
63,9/15/2023,23.5,53,560,6.6,44,74.3,0.53
63,9/16/2023,22.1,64,533,6.6,45,71.78,0.64
64,8/3/2023,18.2,52,549,6.5,1,64.76,0.52
64,8/4/2023,18.3,70,581,6.5,2,64.94,0.7
64,8/5/2023,18.6,62,573,6.3,3,65.48,0.62
64,8/6/2023,23.4,73,735,6.3,4,74.12,0.73
64,8/7/2023,22.7,73,651,6.3,5,72.86,0.73
64,8/8/2023,24.1,68,586,6.2,6,75.38,0.68
64,8/9/2023,22.5,58,766,6.2,7,72.5,0.58
64,8/10/2023,22.6,76,419,6.3,8,72.68,0.76
64,8/11/2023,22.3,64,749,6.6,9,72.14,0.64
64,8/12/2023,24.2,65,535,6.5,10,75.56,0.65
64,8/13/2023,24.1,65,451,6.3,11,75.38,0.65
64,8/14/2023,24.5,66,618,6.1,12,76.1,0.66
64,8/15/2023,19.7,80,520,6.7,13,67.46,0.8
64,8/16/2023,20.4,62,616,6.2,14,68.72,0.62
64,8/17/2023,25,76,766,6.4,15,77,0.76
64,8/18/2023,22.3,60,433,6.2,16,72.14,0.6
64,8/19/2023,19.6,61,407,6.7,17,67.28,0.61
64,8/20/2023,23,78,545,6.2,18,73.4,0.78
64,8/21/2023,23.2,74,616,6.2,19,73.76,0.74
64,8/22/2023,18.6,57,552,6.1,20,65.48,0.57
64,8/23/2023,23.9,50,595,6.2,21,75.02,0.5
64,8/24/2023,23.2,71,625,6.6,22,73.76,0.71
64,8/25/2023,20.8,80,634,6.7,23,69.44,0.8
64,8/26/2023,18.2,78,772,6.1,24,64.76,0.78
64,8/27/2023,24.6,67,711,6.5,25,76.28,0.67
64,8/28/2023,18.5,80,410,6.5,26,65.3,0.8
64,8/29/2023,20.7,55,673,6.7,27,69.26,0.55
64,8/30/2023,24.8,78,753,6.4,28,76.64,0.78
64,8/31/2023,21.2,62,607,6.7,29,70.16,0.62
64,9/1/2023,18.6,80,443,6.8,30,65.48,0.8
64,9/2/2023,24.2,80,688,6.5,31,75.56,0.8
64,9/3/2023,23.1,62,764,6.5,32,73.58,0.62
64,9/4/2023,18.7,50,588,6.2,33,65.66,0.5
64,9/5/2023,23.4,68,576,6.4,34,74.12,0.68
64,9/6/2023,23.5,58,655,6.1,35,74.3,0.58
64,9/7/2023,20.3,69,615,6.1,36,68.54,0.69
64,9/8/2023,18.9,68,781,6.1,37,66.02,0.68
64,9/9/2023,20.8,59,742,6.2,38,69.44,0.59
64,9/10/2023,22.8,60,480,6.2,39,73.04,0.6
64,9/11/2023,22.4,78,732,6.3,40,72.32,0.78
64,9/12/2023,18.6,75,548,6.5,41,65.48,0.75
64,9/13/2023,18.2,73,471,6.6,42,64.76,0.73
64,9/14/2023,21.7,52,438,6,43,71.06,0.52
64,9/15/2023,23.5,72,422,6.6,44,74.3,0.72
64,9/16/2023,18.8,51,476,6.5,45,65.84,0.51
65,8/3/2023,21.9,77,605,6.7,1,71.42,0.77
65,8/4/2023,24.2,74,492,6.8,2,75.56,0.74
65,8/5/2023,24.3,70,580,6.7,3,75.74,0.7
65,8/6/2023,23.3,54,468,6.6,4,73.94,0.54
65,8/7/2023,21.1,50,462,6,5,69.98,0.5
65,8/8/2023,23.4,54,441,6.1,6,74.12,0.54
65,8/9/2023,19.3,66,661,6,7,66.74,0.66
65,8/10/2023,22.7,55,711,6.5,8,72.86,0.55
65,8/11/2023,19.4,79,443,6.1,9,66.92,0.79
65,8/12/2023,22.3,52,616,6.4,10,72.14,0.52
65,8/13/2023,22.3,68,540,6.4,11,72.14,0.68
65,8/14/2023,18.1,69,731,6.2,12,64.58,0.69
65,8/15/2023,19.1,66,527,6.1,13,66.38,0.66
65,8/16/2023,18.8,61,745,6.8,14,65.84,0.61
65,8/17/2023,25,59,485,6.6,15,77,0.59
65,8/18/2023,18.8,66,555,6.8,16,65.84,0.66
65,8/19/2023,24.8,76,762,6.8,17,76.64,0.76
65,8/20/2023,22.2,71,505,6.6,18,71.96,0.71
65,8/21/2023,18.4,63,564,6.4,19,65.12,0.63
65,8/22/2023,25,52,626,6.7,20,77,0.52
65,8/23/2023,24.1,74,554,6.2,21,75.38,0.74
65,8/24/2023,20.7,76,788,6.2,22,69.26,0.76
65,8/25/2023,22.2,52,401,6.6,23,71.96,0.52
65,8/26/2023,23.8,57,768,6.1,24,74.84,0.57
65,8/27/2023,22.6,68,637,6.2,25,72.68,0.68
65,8/28/2023,23.1,71,496,6.6,26,73.58,0.71
65,8/29/2023,24.2,67,640,6.4,27,75.56,0.67
65,8/30/2023,24.9,54,463,6.3,28,76.82,0.54
65,8/31/2023,23.8,51,446,6,29,74.84,0.51
65,9/1/2023,21.8,51,717,6.5,30,71.24,0.51
65,9/2/2023,22,71,786,6,31,71.6,0.71
65,9/3/2023,18.6,59,767,6.7,32,65.48,0.59
65,9/4/2023,22.1,61,538,6.1,33,71.78,0.61
65,9/5/2023,24.6,51,638,6.8,34,76.28,0.51
65,9/6/2023,21.6,58,613,6.2,35,70.88,0.58
65,9/7/2023,21.7,61,711,6.8,36,71.06,0.61
65,9/8/2023,18.2,80,593,6.5,37,64.76,0.8
65,9/9/2023,23.7,64,696,6.7,38,74.66,0.64
65,9/10/2023,19,76,769,6.3,39,66.2,0.76
65,9/11/2023,20.5,54,605,6.2,40,68.9,0.54
65,9/12/2023,24.6,63,655,6.8,41,76.28,0.63
65,9/13/2023,21.6,50,417,6.1,42,70.88,0.5
65,9/14/2023,23.5,67,775,6.7,43,74.3,0.67
65,9/15/2023,21.8,58,679,6,44,71.24,0.58
65,9/16/2023,23.3,62,506,6.7,45,73.94,0.62
66,8/3/2023,19.5,72,445,6.6,1,67.1,0.72
66,8/4/2023,23.4,68,563,6.6,2,74.12,0.68
66,8/5/2023,24.6,65,765,6.5,3,76.28,0.65
66,8/6/2023,23.8,76,662,6.2,4,74.84,0.76
66,8/7/2023,23.6,67,474,6.5,5,74.48,0.67
66,8/8/2023,22.8,80,587,6.7,6,73.04,0.8
66,8/9/2023,23.8,80,434,6.7,7,74.84,0.8
66,8/10/2023,23.8,70,461,6,8,74.84,0.7
66,8/11/2023,20.4,73,623,6.7,9,68.72,0.73
66,8/12/2023,19.8,74,496,6.1,10,67.64,0.74
66,8/13/2023,24.7,73,447,6.4,11,76.46,0.73
66,8/14/2023,23.6,56,429,6.4,12,74.48,0.56
66,8/15/2023,20,60,515,6.1,13,68,0.6
66,8/16/2023,18.9,66,494,6.6,14,66.02,0.66
66,8/17/2023,23.2,57,440,6.3,15,73.76,0.57
66,8/18/2023,19.2,52,550,6.7,16,66.56,0.52
66,8/19/2023,22.2,54,532,6.2,17,71.96,0.54
66,8/20/2023,20,53,567,6.6,18,68,0.53
66,8/21/2023,20.7,63,666,6,19,69.26,0.63
66,8/22/2023,19.5,55,525,6.5,20,67.1,0.55
66,8/23/2023,21.3,65,642,6.6,21,70.34,0.65
66,8/24/2023,20.7,64,636,6,22,69.26,0.64
66,8/25/2023,21.6,70,432,6.5,23,70.88,0.7
66,8/26/2023,21.5,77,711,6.5,24,70.7,0.77
66,8/27/2023,23.7,64,641,6.2,25,74.66,0.64
66,8/28/2023,20.3,53,648,6.5,26,68.54,0.53
66,8/29/2023,20.7,60,590,6.3,27,69.26,0.6
66,8/30/2023,19.8,56,703,6,28,67.64,0.56
66,8/31/2023,19.8,52,453,6.6,29,67.64,0.52
66,9/1/2023,23.6,57,614,6.1,30,74.48,0.57
66,9/2/2023,20.1,73,731,6.6,31,68.18,0.73
66,9/3/2023,21.5,74,423,6.5,32,70.7,0.74
66,9/4/2023,18.9,75,461,6.1,33,66.02,0.75
66,9/5/2023,21.9,66,541,6.3,34,71.42,0.66
66,9/6/2023,21.1,76,653,6.5,35,69.98,0.76
66,9/7/2023,22.5,50,610,6.2,36,72.5,0.5
66,9/8/2023,18.3,50,670,6.2,37,64.94,0.5
66,9/9/2023,23.7,73,669,6.1,38,74.66,0.73
66,9/10/2023,19.9,54,775,6.3,39,67.82,0.54
66,9/11/2023,18.5,58,784,6.1,40,65.3,0.58
66,9/12/2023,20.4,65,779,6.3,41,68.72,0.65
66,9/13/2023,21.8,77,601,6.3,42,71.24,0.77
66,9/14/2023,21.9,79,503,6,43,71.42,0.79
66,9/15/2023,19,64,731,6,44,66.2,0.64
66,9/16/2023,20,55,648,6.5,45,68,0.55
67,8/3/2023,22,68,782,6.1,1,71.6,0.68
67,8/4/2023,19.6,62,741,6.2,2,67.28,0.62
67,8/5/2023,19,59,446,6.1,3,66.2,0.59
67,8/6/2023,23.7,69,758,6.4,4,74.66,0.69
67,8/7/2023,18.2,61,605,6.3,5,64.76,0.61
67,8/8/2023,20.4,50,469,6.4,6,68.72,0.5
67,8/9/2023,23.8,51,745,6.6,7,74.84,0.51
67,8/10/2023,19,57,568,6.7,8,66.2,0.57
67,8/11/2023,18.9,58,656,6.7,9,66.02,0.58
67,8/12/2023,23.9,74,781,6.7,10,75.02,0.74
67,8/13/2023,22.6,64,791,6.7,11,72.68,0.64
67,8/14/2023,23.7,60,419,6.6,12,74.66,0.6
67,8/15/2023,18.6,55,461,6.4,13,65.48,0.55
67,8/16/2023,20.3,58,572,6.3,14,68.54,0.58
67,8/17/2023,22.3,59,478,6.7,15,72.14,0.59
67,8/18/2023,21.3,62,765,6.7,16,70.34,0.62
67,8/19/2023,18.9,69,729,6.4,17,66.02,0.69
67,8/20/2023,23.9,54,655,6.3,18,75.02,0.54
67,8/21/2023,21.4,56,759,6.6,19,70.52,0.56
67,8/22/2023,22.3,78,674,6.3,20,72.14,0.78
67,8/23/2023,22.3,70,426,6.6,21,72.14,0.7
67,8/24/2023,24.5,54,470,6.4,22,76.1,0.54
67,8/25/2023,21.9,51,700,6.5,23,71.42,0.51
67,8/26/2023,21.9,61,787,6.4,24,71.42,0.61
67,8/27/2023,19.8,55,743,6.1,25,67.64,0.55
67,8/28/2023,18.8,57,798,6,26,65.84,0.57
67,8/29/2023,23.9,61,543,6.2,27,75.02,0.61
67,8/30/2023,23.4,56,453,6.7,28,74.12,0.56
67,8/31/2023,19,70,739,6.4,29,66.2,0.7
67,9/1/2023,21.5,68,461,6.5,30,70.7,0.68
67,9/2/2023,19.5,73,779,6.3,31,67.1,0.73
67,9/3/2023,21.1,61,760,6.3,32,69.98,0.61
67,9/4/2023,21.6,67,448,6.5,33,70.88,0.67
67,9/5/2023,23.8,76,771,6.5,34,74.84,0.76
67,9/6/2023,21.4,70,442,6.7,35,70.52,0.7
67,9/7/2023,18.5,55,527,6.3,36,65.3,0.55
67,9/8/2023,18.2,79,415,6.5,37,64.76,0.79
67,9/9/2023,24.6,76,657,6.2,38,76.28,0.76
67,9/10/2023,21.1,73,702,6.2,39,69.98,0.73
67,9/11/2023,19.6,72,509,6.7,40,67.28,0.72
67,9/12/2023,23.8,78,704,6,41,74.84,0.78
67,9/13/2023,23.6,66,608,6.3,42,74.48,0.66
67,9/14/2023,21.5,72,443,6.6,43,70.7,0.72
67,9/15/2023,19.9,60,711,6.3,44,67.82,0.6
67,9/16/2023,20,61,403,6.2,45,68,0.61
68,8/3/2023,19.7,56,716,6.5,1,67.46,0.56
68,8/4/2023,20.8,55,692,6.4,2,69.44,0.55
68,8/5/2023,18.1,75,655,6.5,3,64.58,0.75
68,8/6/2023,20.1,57,417,6.3,4,68.18,0.57
68,8/7/2023,23.5,80,647,6.2,5,74.3,0.8
68,8/8/2023,22,79,626,6.2,6,71.6,0.79
68,8/9/2023,23.3,65,417,6.3,7,73.94,0.65
68,8/10/2023,21.3,74,663,6.7,8,70.34,0.74
68,8/11/2023,20.3,67,407,6.1,9,68.54,0.67
68,8/12/2023,24.5,69,563,6.4,10,76.1,0.69
68,8/13/2023,20.8,54,760,6,11,69.44,0.54
68,8/14/2023,23,51,737,6.6,12,73.4,0.51
68,8/15/2023,22.1,70,636,6.5,13,71.78,0.7
68,8/16/2023,19.6,68,533,6.3,14,67.28,0.68
68,8/17/2023,20,51,566,6.4,15,68,0.51
68,8/18/2023,22.5,61,583,6.5,16,72.5,0.61
68,8/19/2023,22.5,53,600,6.5,17,72.5,0.53
68,8/20/2023,20.2,58,559,6.6,18,68.36,0.58
68,8/21/2023,19.7,57,513,6.2,19,67.46,0.57
68,8/22/2023,24.8,61,791,6.2,20,76.64,0.61
68,8/23/2023,24.1,79,751,6.7,21,75.38,0.79
68,8/24/2023,20,69,708,6.4,22,68,0.69
68,8/25/2023,20.9,73,648,6.2,23,69.62,0.73
68,8/26/2023,22.9,58,702,6.5,24,73.22,0.58
68,8/27/2023,23.6,57,629,6.1,25,74.48,0.57
68,8/28/2023,20.4,55,752,6.7,26,68.72,0.55
68,8/29/2023,24.4,64,616,6.4,27,75.92,0.64
68,8/30/2023,19,76,710,6.6,28,66.2,0.76
68,8/31/2023,18.3,78,663,6.2,29,64.94,0.78
68,9/1/2023,24.2,59,617,6.2,30,75.56,0.59
68,9/2/2023,21.6,62,606,6.1,31,70.88,0.62
68,9/3/2023,24.1,77,429,6.6,32,75.38,0.77
68,9/4/2023,19.1,75,525,6.5,33,66.38,0.75
68,9/5/2023,21.8,56,576,6.7,34,71.24,0.56
68,9/6/2023,19.5,77,468,6.6,35,67.1,0.77
68,9/7/2023,24.3,53,434,6.1,36,75.74,0.53
68,9/8/2023,19.9,73,481,6.7,37,67.82,0.73
68,9/9/2023,24.2,71,707,6.3,38,75.56,0.71
68,9/10/2023,18.2,58,736,6.4,39,64.76,0.58
68,9/11/2023,18.9,60,436,6.4,40,66.02,0.6
68,9/12/2023,24.9,77,500,6.8,41,76.82,0.77
68,9/13/2023,22.5,69,551,6.1,42,72.5,0.69
68,9/14/2023,20.6,57,494,6.6,43,69.08,0.57
68,9/15/2023,24.6,74,507,6.5,44,76.28,0.74
68,9/16/2023,21.2,63,777,6.7,45,70.16,0.63
69,8/3/2023,20.1,75,478,6.1,1,68.18,0.75
69,8/4/2023,21.5,69,749,6.3,2,70.7,0.69
69,8/5/2023,22,55,631,6,3,71.6,0.55
69,8/6/2023,22,73,673,6.5,4,71.6,0.73
69,8/7/2023,21,64,531,6.3,5,69.8,0.64
69,8/8/2023,20.5,63,633,6.6,6,68.9,0.63
69,8/9/2023,24.2,80,658,6.1,7,75.56,0.8
69,8/10/2023,19.5,69,614,6.8,8,67.1,0.69
69,8/11/2023,20.3,69,793,6.4,9,68.54,0.69
69,8/12/2023,22.3,79,405,6.2,10,72.14,0.79
69,8/13/2023,24.8,68,473,6.4,11,76.64,0.68
69,8/14/2023,22.5,58,703,6.4,12,72.5,0.58
69,8/15/2023,20.8,59,473,6.1,13,69.44,0.59
69,8/16/2023,21.9,66,547,6.5,14,71.42,0.66
69,8/17/2023,20.6,53,592,6.3,15,69.08,0.53
69,8/18/2023,24.8,53,496,6.6,16,76.64,0.53
69,8/19/2023,22.7,53,531,6.6,17,72.86,0.53
69,8/20/2023,19.5,55,473,6.2,18,67.1,0.55
69,8/21/2023,21.8,64,583,6.6,19,71.24,0.64
69,8/22/2023,23.8,66,495,6.3,20,74.84,0.66
69,8/23/2023,19.7,50,613,6.4,21,67.46,0.5
69,8/24/2023,22.5,54,428,6.7,22,72.5,0.54
69,8/25/2023,18.5,52,655,6.4,23,65.3,0.52
69,8/26/2023,21.6,50,547,6.2,24,70.88,0.5
69,8/27/2023,22.9,77,727,6.7,25,73.22,0.77
69,8/28/2023,23,52,592,6.1,26,73.4,0.52
69,8/29/2023,22.2,61,562,6.1,27,71.96,0.61
69,8/30/2023,21.1,78,508,6.2,28,69.98,0.78
69,8/31/2023,20.5,56,404,6.5,29,68.9,0.56
69,9/1/2023,20.2,55,746,6.6,30,68.36,0.55
69,9/2/2023,20,63,418,6.6,31,68,0.63
69,9/3/2023,18.2,51,429,6,32,64.76,0.51
69,9/4/2023,19.7,73,764,6.3,33,67.46,0.73
69,9/5/2023,24.5,74,674,6.3,34,76.1,0.74
69,9/6/2023,19.7,50,773,6.5,35,67.46,0.5
69,9/7/2023,18.5,69,790,6.7,36,65.3,0.69
69,9/8/2023,19.6,77,622,6.8,37,67.28,0.77
69,9/9/2023,19.8,62,784,6.6,38,67.64,0.62
69,9/10/2023,18.4,55,492,6.4,39,65.12,0.55
69,9/11/2023,23.6,80,757,6.3,40,74.48,0.8
69,9/12/2023,22.5,51,688,6.7,41,72.5,0.51
69,9/13/2023,23.3,61,687,6.3,42,73.94,0.61
69,9/14/2023,24.9,59,494,6.8,43,76.82,0.59
69,9/15/2023,19.2,60,681,6.3,44,66.56,0.6
69,9/16/2023,21.2,70,703,6.1,45,70.16,0.7
70,8/3/2023,24.7,65,752,6.3,1,76.46,0.65
70,8/4/2023,23.8,77,617,6.7,2,74.84,0.77
70,8/5/2023,19,68,454,6.2,3,66.2,0.68
70,8/6/2023,19.9,61,593,6.4,4,67.82,0.61
70,8/7/2023,20,51,766,6.3,5,68,0.51
70,8/8/2023,22.2,67,577,6.3,6,71.96,0.67
70,8/9/2023,23.8,50,599,6.4,7,74.84,0.5
70,8/10/2023,19.3,74,645,6.5,8,66.74,0.74
70,8/11/2023,23,54,650,6.6,9,73.4,0.54
70,8/12/2023,24.3,64,656,6.3,10,75.74,0.64
70,8/13/2023,20,50,556,6.5,11,68,0.5
70,8/14/2023,20.1,53,593,6,12,68.18,0.53
70,8/15/2023,21.7,77,479,6.1,13,71.06,0.77
70,8/16/2023,19.9,75,517,6.6,14,67.82,0.75
70,8/17/2023,19.5,77,791,6.4,15,67.1,0.77
70,8/18/2023,19.4,51,423,6.4,16,66.92,0.51
70,8/19/2023,20.7,51,795,6.5,17,69.26,0.51
70,8/20/2023,21.3,72,698,6.2,18,70.34,0.72
70,8/21/2023,24.6,62,634,6.7,19,76.28,0.62
70,8/22/2023,22.2,57,425,6.6,20,71.96,0.57
70,8/23/2023,24.9,54,407,6.7,21,76.82,0.54
70,8/24/2023,19.2,56,515,6.4,22,66.56,0.56
70,8/25/2023,18.4,51,750,6.5,23,65.12,0.51
70,8/26/2023,19.7,67,757,6.2,24,67.46,0.67
70,8/27/2023,21.5,78,621,6.7,25,70.7,0.78
70,8/28/2023,21.9,76,752,6.7,26,71.42,0.76
70,8/29/2023,21.9,71,638,6.1,27,71.42,0.71
70,8/30/2023,21.1,80,589,6.3,28,69.98,0.8
70,8/31/2023,23.6,58,404,6.1,29,74.48,0.58
70,9/1/2023,20.2,60,490,6.5,30,68.36,0.6
70,9/2/2023,22.7,65,566,6.3,31,72.86,0.65
70,9/3/2023,21.4,62,467,6.6,32,70.52,0.62
70,9/4/2023,21.3,74,577,6.2,33,70.34,0.74
70,9/5/2023,24.4,56,588,6.8,34,75.92,0.56
70,9/6/2023,20.3,62,525,6.8,35,68.54,0.62
70,9/7/2023,24.5,79,549,6.5,36,76.1,0.79
70,9/8/2023,23.6,54,649,6.1,37,74.48,0.54
70,9/9/2023,21.6,80,506,6.7,38,70.88,0.8
70,9/10/2023,24.6,67,407,6.1,39,76.28,0.67
70,9/11/2023,21.2,66,500,6.8,40,70.16,0.66
70,9/12/2023,22.6,58,799,6.3,41,72.68,0.58
70,9/13/2023,19.4,72,475,6.1,42,66.92,0.72
70,9/14/2023,22.5,80,668,6.7,43,72.5,0.8
70,9/15/2023,22.5,62,476,6.6,44,72.5,0.62
